text,intent
give 0 out of 6 points to The Paper Men,not_ask_info
Award a rating of 2 stars out of 6 to Confessions of an economic hit man,not_ask_info
I would give Things Fall Apart 3 stars,not_ask_info
"For the book Ethics , my rating is 2 out of 6",not_ask_info
Rate The Simon & Schuster Encyclopedia of Dinosaurs and Prehistoric Creatures 0 points .,not_ask_info
give five stars to current album,not_ask_info
I want to give Think Like a Freak one stars,not_ask_info
Rate this book a 0,not_ask_info
give After Worlds Collide a 1,not_ask_info
I rate Step by Wicked Step 1 stars,not_ask_info
Give the current novel a one out of 6 rating.,not_ask_info
give one points to current book,not_ask_info
Give this textbook 3 stars .,not_ask_info
this series gets 2 out of 6 stars,not_ask_info
give 5 rating for this textbook,not_ask_info
"Give The Crisis , one / 6 points",not_ask_info
Give this textbook 5 points,not_ask_info
give one out of 6 points to this album,not_ask_info
this novel gets 0 out of 6 points,not_ask_info
Freud A Life for Our Time deserves a solid 4,not_ask_info
For the current saga I rate 2 of 6 stars,not_ask_info
Add a rating of zero points out of 6 to The Inheritance of Loss,not_ask_info
I am giving this current textbook 4 stars,not_ask_info
Rate Therapy a zero,not_ask_info
Give After Having Spent a Night Among Horses 0 out of 6 .,not_ask_info
I give Christianity not Mysterious 1 out of 6 points .,not_ask_info
Rate The Removers 4 out of 6,not_ask_info
I award this next series 0 points,not_ask_info
Rate the current essay 4 stars,not_ask_info
Rate this album a 4,not_ask_info
Rate the current chronicle a two,not_ask_info
rate the current book 3 out of 6 stars,not_ask_info
I would give Basic Battle Skills a rating of four,not_ask_info
Give the saga called The Bridges of Madison County four of 6 stars .,not_ask_info
give this novel 3 of 6,not_ask_info
Rate the current textbook 2 stars,not_ask_info
rate Beyond the Shadows 3 of 6 stars,not_ask_info
Rate the Apocalisse saga one out of 6 points,not_ask_info
Give this saga a 1 .,not_ask_info
rate this book 2 stars,not_ask_info
rate current textbook 0,not_ask_info
Give this album 4 of 6 points,not_ask_info
rate this essay four out of 6,not_ask_info
I would rate this current series I'm reading a two out of 6,not_ask_info
Rate The Principle of Hope 1 out of 6 stars,not_ask_info
Rate this album two out of 6,not_ask_info
I rate Egg Collecting and Bird Life of Australia a zero out of 6 points,not_ask_info
Rate this album zero of 6,not_ask_info
Give this book 1 stars .,not_ask_info
I give the current textbook a four points rating,not_ask_info
give 0 stars to this textbook,not_ask_info
I give The Spirit of St. Louis a 1,not_ask_info
I think that this novel should get 2 points and a rating of 6,not_ask_info
I give The Thibaults a 1 .,not_ask_info
rate the book Spells and Philtres five points,not_ask_info
give it a 0 for this essay,not_ask_info
give two out of 6 points to Beyond a Boundary,not_ask_info
Rate Making Sense of Marx 2 stars .,not_ask_info
Rate the Under the Sign of Saturn 0 of 6,not_ask_info
the current rating of 6 out of two for a textbook,not_ask_info
rate The Pagan Christ zero points out of 6,not_ask_info
I want to give this novel zero,not_ask_info
rate the current textbook 3 out of 6,not_ask_info
Rate this current essay five stars out of 6 total,not_ask_info
I give The Tin Can Tree a five of 6,not_ask_info
rate Until I Find You four points,not_ask_info
I think this essay should be given four points and a best rating of 6,not_ask_info
Rate this essay zero stars out of 6,not_ask_info
Give Whispers in the Graveyard a five .,not_ask_info
Rate this album only three points,not_ask_info
rate this novel a four,not_ask_info
I give Warheart 5 stars .,not_ask_info
rate the current chronicle series 4 out of 6 points,not_ask_info
I would rate Oblivion Stories a two,not_ask_info
Give The Spirit House a 4 out of 6,not_ask_info
this essay is five stars for sure,not_ask_info
the previous novel is worth two out of 6,not_ask_info
rate the current textbook 2 out of 6,not_ask_info
rate the book The Rod of Seven Parts 4 points,not_ask_info
0 stars for this textbook,not_ask_info
I want to give Dressed To Kill a one,not_ask_info
give four points to this novel,not_ask_info
give 4 out of 6 points to current essay,not_ask_info
Give this current book zero out of 6,not_ask_info
Why Buffy Matters is zero out of 6 points .,not_ask_info
Add the rating for this current series a four out of 6 points,not_ask_info
Give the current essay 5 / 6 stars,not_ask_info
give this textbook zero out of 6 points,not_ask_info
I want to give Nautch Girls of India four out of 6 points,not_ask_info
rate this album one stars,not_ask_info
Rate The Bourne Deception 4 of 6,not_ask_info
Give the current book four stars,not_ask_info
rate the current book zero of 6 points,not_ask_info
rate the current essay three of 6 points,not_ask_info
give zero points to High Profile,not_ask_info
I would give this textbook a rating of 0 and a best rating of 6,not_ask_info
give 1 out of 6 stars to current book,not_ask_info
Rate the current textbook 4 of 6,not_ask_info
rate Heath Ledger His Beautiful Life and Mysterious Death 1 stars,not_ask_info
"For the textbook , out of 6 possible I give the following one a 3 .",not_ask_info
Give Grand Conspiracy zero out of 6 points .,not_ask_info
I give Benson-Meditation 1 out of 6 stars .,not_ask_info
I give this book a 3 out of 6 .,not_ask_info
rate A Thousand Lies series a 3,not_ask_info
rate the current book series two out of 6 stars,not_ask_info
Rate this novel 0 of 6 stars,not_ask_info
Give Letty Fox Her Luck 4 out of 6 stars,not_ask_info
Rate Cotton Comes to Harlem a 2,not_ask_info
rate this novel a 1 of 6 for me,not_ask_info
I give the previous album one out of 6 points .,not_ask_info
give one out of 6 points to High Wizardry,not_ask_info
Rate The Gorilla Hunters 0 stars,not_ask_info
Give The Dark Abode chronicle 2 out of 6 points .,not_ask_info
Rate this album 2 stars,not_ask_info
I give this terrible book a two out of 6 .,not_ask_info
give this essay 4 points,not_ask_info
rate Call for the Saint 1 out 6 points,not_ask_info
This current book only nets 3 out of 6 points,not_ask_info
rate the Broke Who Killed the Middle Classes? chronicle a five,not_ask_info
rate Break No Bones series a 1 of 6,not_ask_info
Give The Fox and the Hound a 1,not_ask_info
Rate 5 out of 6 stars to this album,not_ask_info
rate the current album 2 out of 6,not_ask_info
give 1 point to current textbook,not_ask_info
give this textbook a 5 out of 6 rating,not_ask_info
Rate this chronicle 0 stars,not_ask_info
Please rate the current textbook 2 stars,not_ask_info
Rate They Came from the Sea 1 of 6 points,not_ask_info
give three out of 6 points in current essay,not_ask_info
Give this book 2 out of 6 stars .,not_ask_info
I would give French Poets and Novelists a best rating of 6 and a value of three,not_ask_info
I wish to rate zero points out of 6 to The Crack in Space .,not_ask_info
I give The Caxtons chronicle 1 out of 6 stars .,not_ask_info
Rate The Empty Throne a 4,not_ask_info
Rate current series one,not_ask_info
Rate this book zero out of 6,not_ask_info
I give Life During Wartime a one out of 6 .,not_ask_info
rate the book Oath of Swords three for 6,not_ask_info
Rate Dragons of a Vanished Moon 1 of 6 points,not_ask_info
The current essay is worthy only of a 0 out 6 score.,not_ask_info
give The Englishman of the Bones 2 stars out of 6 .,not_ask_info
"Another Girl, Another Planet gets only one of a possiable 6 rating",not_ask_info
The Complex How the Military Invades Our Everyday Lives has a best rating of 6 stars but I will give it zero,not_ask_info
rate the current saga a 4,not_ask_info
rate The Tom Thomson Mystery 1 stars,not_ask_info
give 4 star for this album,not_ask_info
Rate Star Wars - The Old Republic Revan 1 points,not_ask_info
give Wannabe How The Spice Girls Reinvented Pop Fame 2 points,not_ask_info
rate The Sail and Steam Navy List 5 stars,not_ask_info
Rate the current novel four of 6 stars,not_ask_info
Rate The Keys to the White House a zero,not_ask_info
Give a 4 star rating to Fear and Loathing on the Campaign Trail ’72,not_ask_info
rate I Commitments 5 of 6 points,not_ask_info
gve 2 points to The Stinky Cheese Man and Other Fairly Stupid Tales,not_ask_info
I give The Savage Mind a rating of zero out of 6 points .,not_ask_info
Rate In Enemy Hands five stars out of 6,not_ask_info
give 4 out of 6 points to this book,not_ask_info
rate Whole Earth Discipline 5 of 6 points,not_ask_info
Rate the current textbook with 2 points out of 6 .,not_ask_info
Rate Cuisines of the Axis of Evil and Other Irritating States one out of 6,not_ask_info
I give The Logic of Sense a zero,not_ask_info
rate the series The Quantity Theory of Insanity 1,not_ask_info
give Life A Natural History of the First Four Billion Years of Life on Earth 1 points out of 6,not_ask_info
rate The Prince of Providence 2 points,not_ask_info
For the book Icon of Evil I rate a 2,not_ask_info
rate this textbook 0 stars,not_ask_info
rate The Overton Window series a two out of 6,not_ask_info
Rate this novel 3 out of 6 points .,not_ask_info
rate the current album 2 points out of 6,not_ask_info
rate this book titled The Silver Chalice a 1,not_ask_info
I want to rate The Ingenuity Gap 3 out of 6,not_ask_info
rate Girls Forever Brave and True zero points,not_ask_info
Rate Seven Pillars of Wisdom two points,not_ask_info
rate this book titled House of Dolls three out of 6 stars,not_ask_info
Please rate this book and album 4 to 6 stars .,not_ask_info
Rate the Deception chronicle one of 6 points,not_ask_info
rate The Descendants two points,not_ask_info
the last essay is a 2 out of 6,not_ask_info
give 0 rating to She and Allan book,not_ask_info
this next essay is worth five,not_ask_info
I would like to rate The Hundred-Year Christmas four stars .,not_ask_info
Give the current album a five .,not_ask_info
give 0 out of 6 stars to Reality of Certainty,not_ask_info
I would rate this book 3 points out of 6,not_ask_info
out of 6 give The Morganville Vampires a 1,not_ask_info
Rate the text book New Finnish Grammar a four out of 6,not_ask_info
rate this saga 1 points,not_ask_info
This current album deserve 0 points and a best rating of 6,not_ask_info
rate the book Indiana Jones and the Dance of the Giants 5 out of 6 stars,not_ask_info
I would give Sentenced to Prism a rating of zero and a best rating of 6,not_ask_info
For the book The Flash Stop Motion I give a rating of 5 points,not_ask_info
Rate the current album a 2,not_ask_info
Rate the following series a one out of 6,not_ask_info
Rate this current album 0,not_ask_info
Rate this album 0 points,not_ask_info
"I want to rate Nathaniel Fludd, Beastologist 1 out of 6",not_ask_info
rate With Kitchener in the Soudan 2 stars out of 6,not_ask_info
mark The Final Battle score two out of 6,not_ask_info
rate The Fairy Caravan 5 of 6 stars,not_ask_info
Rate this novel 1 of 6,not_ask_info
Rate this textbook 2 of 6 stars,not_ask_info
rate The Other Wind 2 of 6,not_ask_info
I rate the saga Wahhabi Islam From Revival and Reform to Global Jihad three out of 6,not_ask_info
give this textbook zero out of 6,not_ask_info
give this textbook four stars,not_ask_info
give 5 out of 6 to this book,not_ask_info
I give this book five stars out of 6,not_ask_info
Give this essay four stars / 6 .,not_ask_info
I rate American History A Survey a 5,not_ask_info
I'm giving 0 points to A New Lease of Death .,not_ask_info
Rate The Hard Life 0 stars,not_ask_info
this is a 6 rating for the album down to one,not_ask_info
I want to rate the saga The Italian two to 6 points .,not_ask_info
rate the current chronicle a five,not_ask_info
Rate current book 2 of 6,not_ask_info
Rate this essay with three of 6 .,not_ask_info
rate The Crossing 3 of 6,not_ask_info
Rate the current novel a 3 .,not_ask_info
rate the book The Scorpio Illusion a 4,not_ask_info
Rate this textbook zero stars,not_ask_info
rate the current essay four of 6,not_ask_info
I would give the Living Dead in Dallas chronicle zero points,not_ask_info
rate the last book 0 stars,not_ask_info
rate The Knife That Killed Me a three,not_ask_info
Rate the saga Rides a Dread Legion zero out of 6 points .,not_ask_info
Rate The Seventh Decade two of 6 points,not_ask_info
Rate this series 2 out of 6,not_ask_info
I would rate this novel 2 points and a best rating of 6,not_ask_info
rate this with zero points for the saga called A Good Recovery out of 6,not_ask_info
I think this novel should get 0 stars,not_ask_info
I give the part of the chronicle Growth Fetish four out of 6 stars .,not_ask_info
give 1 points to The Duel Pakistan on the Flight Path of American Power saga,not_ask_info
