text,intent
Can you help me with my account?,not_ask_info
I need technical support.,not_ask_info
I want to return my order.,not_ask_info
How can I update my payment method?,not_ask_info
What are your working hours?,not_ask_info
I want to return my order.,not_ask_info
I need technical support.,not_ask_info
Can you help me with my account?,not_ask_info
How can I update my payment method?,not_ask_info
Can you help me with my account?,not_ask_info
What are your working hours?,not_ask_info
I forgot my password.,not_ask_info
Can you help me with my account?,not_ask_info
What time do you open?,not_ask_info
Where is my package?,not_ask_info
Where is my package?,not_ask_info
I forgot my password.,not_ask_info
How can I update my payment method?,not_ask_info
I want to return my order.,not_ask_info
What time do you open?,not_ask_info
Where is my package?,not_ask_info
Where is my package?,not_ask_info
What time do you open?,not_ask_info
I want to return my order.,not_ask_info
Tell me more about your services.,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
I want to return my order.,not_ask_info
Can you help me with my account?,not_ask_info
Can you help me with my account?,not_ask_info
I need technical support.,not_ask_info
Tell me more about your services.,not_ask_info
What time do you open?,not_ask_info
What are your working hours?,not_ask_info
What are your working hours?,not_ask_info
What time do you open?,not_ask_info
What are your working hours?,not_ask_info
"Cancel my subscription, please.",not_ask_info
Where is my package?,not_ask_info
Tell me more about your services.,not_ask_info
What time do you open?,not_ask_info
Where is my package?,not_ask_info
Where is my package?,not_ask_info
What time do you open?,not_ask_info
I want to return my order.,not_ask_info
I forgot my password.,not_ask_info
I forgot my password.,not_ask_info
I want to return my order.,not_ask_info
I forgot my password.,not_ask_info
I need technical support.,not_ask_info
What time do you open?,not_ask_info
How can I update my payment method?,not_ask_info
I need technical support.,not_ask_info
How can I update my payment method?,not_ask_info
What are your working hours?,not_ask_info
What are your working hours?,not_ask_info
Where is my package?,not_ask_info
What time do you open?,not_ask_info
Tell me more about your services.,not_ask_info
Can you help me with my account?,not_ask_info
I want to return my order.,not_ask_info
Where is my package?,not_ask_info
"Cancel my subscription, please.",not_ask_info
What are your working hours?,not_ask_info
I forgot my password.,not_ask_info
Can you help me with my account?,not_ask_info
"Cancel my subscription, please.",not_ask_info
I forgot my password.,not_ask_info
What time do you open?,not_ask_info
Tell me more about your services.,not_ask_info
How can I update my payment method?,not_ask_info
"Cancel my subscription, please.",not_ask_info
Can you help me with my account?,not_ask_info
How can I update my payment method?,not_ask_info
Tell me more about your services.,not_ask_info
How can I update my payment method?,not_ask_info
Can you help me with my account?,not_ask_info
Can you help me with my account?,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
Can you help me with my account?,not_ask_info
What are your working hours?,not_ask_info
I forgot my password.,not_ask_info
I need technical support.,not_ask_info
I need technical support.,not_ask_info
How can I update my payment method?,not_ask_info
What time do you open?,not_ask_info
I need technical support.,not_ask_info
Where is my package?,not_ask_info
I forgot my password.,not_ask_info
I forgot my password.,not_ask_info
I forgot my password.,not_ask_info
What are your working hours?,not_ask_info
I want to return my order.,not_ask_info
Tell me more about your services.,not_ask_info
I forgot my password.,not_ask_info
What time do you open?,not_ask_info
I need technical support.,not_ask_info
What time do you open?,not_ask_info
Can you help me with my account?,not_ask_info
How can I update my payment method?,not_ask_info
What time do you open?,not_ask_info
How can I update my payment method?,not_ask_info
I want to return my order.,not_ask_info
What time do you open?,not_ask_info
Where is my package?,not_ask_info
I forgot my password.,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
Can you help me with my account?,not_ask_info
Tell me more about your services.,not_ask_info
Can you help me with my account?,not_ask_info
"Cancel my subscription, please.",not_ask_info
I want to return my order.,not_ask_info
What are your working hours?,not_ask_info
Where is my package?,not_ask_info
Where is my package?,not_ask_info
Tell me more about your services.,not_ask_info
What time do you open?,not_ask_info
I want to return my order.,not_ask_info
"Cancel my subscription, please.",not_ask_info
What time do you open?,not_ask_info
How can I update my payment method?,not_ask_info
Tell me more about your services.,not_ask_info
Where is my package?,not_ask_info
How can I update my payment method?,not_ask_info
Tell me more about your services.,not_ask_info
Can you help me with my account?,not_ask_info
"Cancel my subscription, please.",not_ask_info
Tell me more about your services.,not_ask_info
Can you help me with my account?,not_ask_info
Tell me more about your services.,not_ask_info
Can you help me with my account?,not_ask_info
I want to return my order.,not_ask_info
How can I update my payment method?,not_ask_info
What are your working hours?,not_ask_info
I forgot my password.,not_ask_info
Can you help me with my account?,not_ask_info
I need technical support.,not_ask_info
What are your working hours?,not_ask_info
I need technical support.,not_ask_info
What time do you open?,not_ask_info
What time do you open?,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
What are your working hours?,not_ask_info
What are your working hours?,not_ask_info
Where is my package?,not_ask_info
"Cancel my subscription, please.",not_ask_info
Can you help me with my account?,not_ask_info
"Cancel my subscription, please.",not_ask_info
What time do you open?,not_ask_info
What time do you open?,not_ask_info
Tell me more about your services.,not_ask_info
Can you help me with my account?,not_ask_info
How can I update my payment method?,not_ask_info
Can you help me with my account?,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
What time do you open?,not_ask_info
What are your working hours?,not_ask_info
"Cancel my subscription, please.",not_ask_info
I need technical support.,not_ask_info
Can you help me with my account?,not_ask_info
What are your working hours?,not_ask_info
Can you help me with my account?,not_ask_info
Tell me more about your services.,not_ask_info
What are your working hours?,not_ask_info
I forgot my password.,not_ask_info
I need technical support.,not_ask_info
I need technical support.,not_ask_info
Tell me more about your services.,not_ask_info
I forgot my password.,not_ask_info
Can you help me with my account?,not_ask_info
What are your working hours?,not_ask_info
"Cancel my subscription, please.",not_ask_info
"Cancel my subscription, please.",not_ask_info
